"","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","1-16","1-17","1-18","1-19","1-20","2-1","2-2","2-3","2-4","2-5","2-6","2-7","2-8","2-9","2-10","2-11","2-12","2-13","2-14","2-15","2-16","2-17","2-18","2-19","2-20"
"backgnd5887",3.86998684794238,0,0,3.43860707438508,3.66728356663867,0,0,5.68309654492017,0,0,0,0,0,0,0,3.82191495175375,2.6480303895958,0,0,0,0,5.14729134872084,2.90858635984283,0,5.26591044809807,0,3.92626909262654,0,0,0,0,0,0,0,0,0,2.7993552655046,3.10512113165196,0,0
"backgnd5888",0,3.5129927543798,0,0,4.40359174761936,3.53353889401775,0,0,0,0,0,0,0,0,3.85556914000941,3.2865026219251,0,0,0,3.9163696219457,0,0,2.90555917608361,0,3.93921094615018,0,0,0,0,0,0,0,3.38960940069314,0,0,0,0,0,0,0
"backgnd5889",0,0,0,2.63602450820489,0,0,2.73136847174144,0,0,0,0,0,0,0,0,0,0,2.66066883280075,0,1.51216998896621,0,0,0,0,1.74188278685092,0,0,0,0,0,2.33381059751251,0,0,4.5367678851617,0,4.08460043627917,0,0,2.2708013531689,0
"backgnd5890",3.59457571736971,0,0,0,0,0,0,0,3.70231646503201,0,0,0,3.01992615122377,3.74493592797664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68571181060691,0,2.94284493794692,4.24414460667899,3.80313387007301,0,3.24471064183583,0,0,0
"backgnd5891",1.36118863146476,0,0,0,0,0,0,0,0,3.54167682089319,0,2.95235450966212,0,0,4.1516676468037,0,3.44252076864113,0,2.62888786705273,0,0,2.81040534365407,0,0,3.78857647852401,1.66485298316622,0,3.57217728481414,0,0,0,3.56578751716522,0,2.95862380139151,0,0,0,0,0,0
"backgnd5892",0,3.33905985210995,0,3.64222606100613,0,4.32914072929746,0,0,0,0,0,3.15635018666073,0,0,2.30407863657021,4.43386375954928,0,0,0,0,2.54283609878362,0,0,3.86230873186689,3.48683115508878,3.58630768619112,0,4.30165910201011,0,3.91287640902934,0,0,4.29718171115267,0,2.70188138435722,0,0,0,0,0
"backgnd5893",0,3.13798008327536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56632749495565,0,0,0,2.96441256274983,0,4.66856612464386,0,0,0,0,1.80879495964592,0,0,0,0,2.34378134137274,0,0,0,0,0
"backgnd5894",3.60553900928915,0,0,0,0,0,0,2.83042817761485,0,0,5.7566698209149,0,0,0,0,0,0,0,0,0,0,0,4.09042725631645,4.87794753702501,0,0,0,0,0,0,0,0,0,4.86826281609748,0,3.35288166772456,0,4.08531712976239,0,3.61774779127112
"backgnd5895",2.65134917209208,0,0,0,0,0,2.08985070876845,0,3.40632689921088,0,3.10507142327062,0,3.53445623959374,0,0,3.49633186992891,4.52094747857354,0,4.12721252857405,0,0,0,0,0,0,0,0,0,2.74808467903547,0,0,0,0,0,2.50895033465568,0,3.73283763546116,0,0,0
"backgnd5896",2.3476162818931,3.63134055739844,0,0,0,0,3.67087623335716,5.04460197107108,0,0,0,2.07308586681605,4.11618417553694,3.96980957574115,0,0,0,0,0,0,0,0,0,2.90461207607545,0,2.374282966968,2.87262231202808,3.68302041511952,2.5451801143947,0,0,0,0,0,0,0,0,3.44908972510068,0,3.61513236684705
"backgnd5897",0,0,0,0,0,0,2.25262053654624,0,1.93952287544059,0,0,3.23313525358321,0,2.67401261719119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25765824903226,0,0,0
"backgnd5898",0,0,0,0,0,0,0,3.51819787492077,3.66408924989645,0,0,0,0,0,0,0,4.48768414779313,0,3.26832538234311,0,0,0,0,0,0,0,0,3.03517792555665,0,0,3.80826458808831,0,0,2.31327212990027,0,0,0,0,0,3.04383646344636
"backgnd5899",0,4.69826280604248,0,5.08150725215648,0,0,0,0,5.51406018023992,0,0,2.28267886547968,4.32640806826038,2.31530191887022,3.17418221277963,0,0,3.45296227761885,1.64188959484151,3.72624711170704,3.66886357125191,2.27069900204978,4.46520159605612,4.71436725093583,0,0,3.90140724472948,5.01235516327198,0,3.40183397668699,0,4.58894077275354,0,2.07454891363449,3.77284717170613,0,0,3.3036694707061,0,0
"backgnd5900",0,0,4.30198489818109,4.27249729749129,0,0,0,0,0,0,0,0,2.40666797493531,0,0,0,5.31945163567768,0,0,0,0,0,4.36258575596354,0,0,0,4.60340204922046,0,0,0,0,4.38577029854233,0,0,1.642582174504,0,0,0,0,0
"backgnd5901",0,0,0,0,0,0,0,0,3.91342714891954,0,0,0,0,0,0,0,3.57964920954712,0,0,0,0,0,3.34629771177981,0,0,0,5.10787927040923,0,2.81493156076609,3.4775121282048,0,0,3.02326939223543,2.61648322999701,0,0,0,2.87000310816103,0,0
"backgnd5902",0,0,0,0,0,0,0,0,0,0,0,4.85234483381734,0,0,0,0,4.02820733227667,0,0,4.65049607608396,4.16927077187791,2.88725871857441,0,0,0,0,2.83856109045888,0,0,0,0,3.42652745076362,0,0,3.85500157118771,0,3.71433242775722,0,0,0
"backgnd5903",0,0,0,3.86625616553487,0,0,0,0,4.76179438509034,0,0,3.80141615196324,0,0,1.71073045367857,0,0,0,0,0,3.61137587552294,0,0,0,0,2.43110141648692,0,4.07936840936658,0,0,0,4.36672711783728,0,0,0,0,0,1.83844720760008,0,0
"backgnd5904",0,0,0,0,1.89848502480072,3.54288026012461,0,0,0,0,0,3.57587354837189,0,0,0,0,0,4.42486605955949,0,2.52740909402178,4.08281767117127,0,0,0,4.51195922064095,0,4.34959610533885,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd5905",0,0,0,0,0,0,0,3.68091095294021,0,0,4.7025609045972,0,0,4.07979596774677,0,0,3.17850446208818,0,0,0,3.61777553550926,0,1.953606483028,0,2.86713595203406,0,0,0,0,0,0,0,0,2.6570952841869,4.12691384041998,0,0,1.44011732329858,0,0
"backgnd5906",0,0,0,3.44798644545322,0,2.70905040625025,3.55330355997948,0,0,0,0,0,0,2.72964353356842,0,5.08534970447759,3.53999290553916,0,0,2.77541613297275,4.30608247994862,0,0,0,0,0,0,0,0,0,2.44587798839624,0,0,0,0,2.00106223307521,3.39946899895467,0,0,4.28250363700584
"backgnd5907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94498094402724,0,2.65064182974058,2.28918005898637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16305966148026,0,0,0,0
"backgnd5908",0,0,0,5.4028436643693,2.69317316428443,3.62720217078532,0,0,3.72536121791514,0,0,2.21684266066512,3.0029705359938,0,0,0,0,0,4.09598293104759,3.97755899839573,0,0,0,0,2.21740316693746,0,1.7865317171387,0,0,0,0,0,3.66715583069992,0,3.99406761279252,0,0,5.13065630544795,0,4.65739409796403
"backgnd5909",0,5.49042797374772,3.24936686153358,0,0,2.37566144324107,3.09176650028581,0,0,0,3.37419270725033,0,2.09165108588939,3.43653442447519,0,0,0,0,0,0,0,0,3.92371271183905,0,0,0,0,3.02479371055548,1.65762617084779,0,0,0,0,0,0,0,0,0,0,3.5042305232642
"backgnd5910",2.21365672402011,3.66590001138272,4.14769937903254,4.68497416203671,0,0,4.10556185816125,0,0,0,0,0,0,4.83165159552617,0,4.96880624775098,0,0,0,0,0,0,0,0,3.5813759360215,0,0,0,4.98146731384993,3.24052819227534,0,1.94932733838169,5.8636151530835,0,2.12980301347693,0,0,0,3.43702808394303,0
"backgnd5911",3.62679740363157,0,0,0,0,0,0,0,0,0,3.21065783287424,0,0,2.35563965160194,0,0,0,0,3.75450211973787,0,3.29435383425148,0,0,3.92041664921978,0,0,0,0,0,4.63002303925671,0,0,4.28222623083395,4.14996410070702,0,0,0,0,0,0
"backgnd5912",3.14661427528017,3.39518895488599,4.97129264500182,0,0,3.39728314789566,0,2.54617054520731,0,0,4.43789095422928,0,0,0,0,0,0,0,0,0,2.31571593437337,0,1.5234733093711,4.15575908166327,0,4.6537720842479,0,0,0,0,0,4.57487252217962,0,0,2.71390159047707,0,0,0,4.32968421001118,0
"backgnd5913",0,3.74665144282569,0,0,0,2.34207385405959,0,0,5.7697912508731,0,0,4.21492997801536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17323206338336,0,0,0,0,0,0,0,0,4.25882781844191,3.93275696014301,0,0,0
"backgnd5914",0,0,0,0,0,2.28612027905635,0,0,0,0,0,4.7803301478532,0,0,0,0,0,0,0,2.28585171253898,0,3.1073655930709,0,0,0,0,2.16002194028928,0,0,3.42371047013366,0,0,0,3.90418001558924,0,0,0,4.69727737361733,2.6719285921995,0
"backgnd5915",0,0,0,0,0,0,0,0,0,0,0,0,0,3.54355570597838,0,0,0,4.09768688689118,0,3.67993732411976,0,3.5233584079186,0,0,0,2.05129229010537,0,0,3.05675100448082,0,3.65436485425935,0,0,4.38893010601999,0,3.59049973622853,0,0,0,2.56649994544242
"backgnd5916",0,4.98177789706438,0,4.41197238743043,0,0,0,0,0,0,0,0,0,0,2.61256911618976,0,0,0,0,2.75140241203957,0,0,3.79089167152839,0,4.88425309266172,3.51738248784654,2.33238336925575,0,0,2.68308215261261,2.90571107264678,0,0,3.21012831566357,1.62285786631903,0,0,0,3.57978332180857,0
"backgnd5917",0,0,0,0,0,3.76491310749238,0,0,0,0,3.88825085362153,0,0,3.074841465391,0,4.61328066487152,3.41498245717337,0,0,0,0,0,0,0,0,2.2961918565414,0,4.82854354260977,3.3763287506579,0,0,0,0,0,0,0,0,3.37251742801908,2.93522932569303,0
"backgnd5918",0,4.97775175173588,0,0,4.14094675825461,0,0,0,0,0,0,4.23698841548305,0,0,1.11517157908515,2.63924418438795,0,0,2.09348134334283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82922168152222
"backgnd5919",3.86479154702249,0,0,3.3464725944467,0,0,0,0,3.70269560743982,0,0,0,0,0,3.26714173891604,0,0,3.29902322021485,2.10667348604554,2.98667244708435,0,0,0,4.47938538636951,0,0,0,0,0,0,1.74192324545067,0,2.76926882227592,0,0,0,5.2587714531974,0,0,3.71113087883995
"backgnd5920",5.12629475563488,3.06949745537044,0,0,0,0,3.7423143505517,0,0,3.93182124051889,0,0,4.13431320739453,0,2.79293714579024,2.75673492455761,4.56907262598758,0,3.77909528127744,0,0,0,0,2.32644427954256,0,0,0,0,0,0,0,2.6439605245919,3.6819758335223,4.17072675116543,0,3.66425222074411,4.69144424249086,0,0,0
"backgnd5921",0,0,0,0,0,0,0,0,0,4.74886117029564,0,3.44316281622267,2.17525022961266,2.88875852043942,0,0,0,3.90587555560637,0,0,3.14395873581277,0,0,3.22329122374597,0,0,0,0,0,3.51608806267429,0,0,3.79316648361545,0,0,0,0,0,0,0
"backgnd5922",0,4.07221272606031,0,0,0,3.70121778482974,0,0,0,0,0,0,0,0,4.90152801760936,0,2.88258499625575,0,0,5.61402273235525,4.41516913598757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd5923",0,2.53622048629744,2.32927710712761,0,0,0,4.15712211358575,0,0,0,0,4.79084414370193,0,0,0,0,0,0,3.17378073206866,0,0,0,3.20733680415397,0,3.53410650968199,0,0,3.54318292165141,0,0,0,2.48639449650687,0,0,2.71229806374858,0,0,3.85772958426547,2.62552482196998,0
"backgnd5924",2.31118942168188,0,0,0,4.53707546196042,2.5951305753951,0,0,3.049036913236,4.71620670444225,0,0,0,1.83818842066848,2.79445711009836,0,4.95579218134452,0,0,3.1499284151858,0,0,0,0,1.89593909031095,3.62898362558237,0,2.4952632964663,0,2.91669629372158,0,0,0,0,0,0,3.03429431201098,0,0,3.20247092144024
"backgnd5925",2.60874866087229,3.49173390093577,0,4.23921659693577,0,3.86766064464897,2.79169335947398,0,0,0,0,4.79908689525211,0,0,0,0,0,0,0,4.14168323074436,0,0,0,4.65192691780958,0,0,0,0,4.21918791866474,0,0,0,0,2.51653533688884,0,0,0,0,0,0
"backgnd5926",0,0,0,0,3.6853832803663,0,0,0,2.22009671075922,0,0,0,0,0,0,0,0,0,3.10220280425536,4.42403473358836,0,0,0,3.26878115254142,3.78688086146709,4.52492594868589,0,0,0,0,0,2.36467993320668,0,0,0,0,0,3.44824780529261,0,3.92950975447003
"backgnd5927",0,3.04169056095187,0,0,3.58708221658088,0,0,0,2.59143756348703,4.2920276001362,3.96979795789772,0,3.28515625513457,0,0,0,0,0,0,3.95491578523142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05071365345162,0
"backgnd5928",0,3.1461948808162,0,4.38813808875565,0,0,0,0,0,0,0,0,2.29073126592077,3.27281627879161,0,0,0,0,0,0,0,0,0,0,0,0,3.99976802914411,0,4.40093116453513,3.96394071546376,0,3.52122909565607,0,4.94485057362566,0,0,2.99948768025782,0,0,0
"backgnd5929",3.31836655752725,5.29443208592983,0,0,0,0,0,0,0,2.8899387113942,0,0,0,0,0,5.93543532786524,0,0,3.15468089178594,0,0,3.06675753137929,0,2.66115598993062,0,4.50784429164297,0,0,4.46590551162061,3.31506206084316,0,4.444474003086,3.47193753702376,0,0,0,0,0,0,2.67452037466386
"backgnd5930",2.90711319518006,4.19447058564721,2.75043079531423,0,0,2.46548671823973,0,0,0,0,0,3.40293070704111,1.80105344765059,0,0,0,0,0,2.66121977753959,0,0,0,2.92250900517977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd5931",0,1.57462580899659,0,0,0,3.20783305599538,0,0,2.63781569244136,0,0,3.6506111024979,0,3.44554410726796,0,0,3.82772195606571,0,0,0,0,0,0,0,0,0,0,1.71818566609631,0,0,0,0,0,0,3.18527138405163,3.48643434868864,4.20094284847836,3.28436210496395,4.57248819449243,5.04040470380091
"backgnd5932",0,0,0,0,0,3.54007927219685,0,3.34176314677897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9140452336989,0,0,0,0,2.51501148001125,0,3.64260953150762,3.49317159976169,0,4.04746083309237,0,4.26934567815145,0,3.12323596295678,0,0
"backgnd5933",0,0,0,2.99669393450911,4.73118555290207,4.24723956765201,0,0,0,0,0,0,0,3.04446645970158,0,4.56558876957175,0,0,2.57043503934743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34742764563536,0,4.06848336848552,0
"backgnd5934",0,0,0,0,0,0,3.27593065604489,1.77829454001471,2.56025723617855,2.4035809583003,0,0,2.06221267163537,0,0,2.97128448962279,2.76192099431861,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85818201963606,3.79088749663461,2.39403309242847,0,0,0,0,0,3.741409377812,0
"backgnd5935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0842463356879,3.82447499224236,0,4.4728287391949,0,0,0,0,0,0,0,0,0,3.29533757901638,0,0,3.56616544697036,0,5.90104629960761,0,3.22792169765423
"backgnd5936",2.51270004563417,3.57176236478313,0,0,0,0,0,0,4.41016756245588,0,0,0,0,4.08473860240956,0,0,0,0,0,0,0,0,0,0,0,0,3.40895501078083,3.93632401620703,3.64954617456376,0,0,0,0,0,0,0,5.34329098223201,0,0,0
"backgnd5937",0,4.0067418824126,0,0,4.87160318169945,0,0,0,2.52376240873028,0,0,0,1.99978532232387,0,2.81345225183341,4.16924269371664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21462734950069,0,0,0,2.57696337513651,5.1501006910195
"backgnd5938",4.94677428939385,0,0,0,0,0,2.96968133936246,0,0,0,0,3.67996227146791,0,0,0,3.6989057584835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57321927935244,0
"backgnd5939",0,0,0,0,2.42120732998694,0,2.65817610055464,0,2.96499216654572,2.66020788850089,0,3.11074231632645,0,2.76315086562981,4.33969902048175,4.19883043844579,4.32001865114826,0,2.59435607433691,0,0,3.70207396819058,4.12207818633437,2.87045735067718,0,0,3.75761430900012,0,2.73171865896684,3.1173866918553,4.1003800012073,4.21524327204667,2.46580277854594,0,0,0,0,0,0,0
"backgnd5940",0,3.87722387295301,0,0,0,0,0,0,3.39603720652738,0,0,0,4.42891118663437,0,0,0,0,0,5.45895683943775,0,3.58694528850225,0,3.82898359922706,0,0,3.06371608522416,0,0,0,0,0,0,0,5.14357166612262,0,0,0,0,0,0
"backgnd5941",0,0,0,0,0,3.61304541400141,0,0,0,0,0,0,0,0,0,0,4.12228540127881,0,0,0,0,2.50707712440561,0,0,3.51713696964192,0,0,0,0,0,4.1300200497753,3.89126509761294,0,3.54684510939641,0,0,0,0,4.01231143083755,0
"backgnd5942",0,0,0,3.48920248175122,2.44376393031003,0,0,0,0,0,4.90564076786551,4.06584918885763,0,3.24399782971298,0,0,0,0,4.59180874808024,0,0,2.45599061874296,4.73947008759232,5.42631618422662,4.8556249608079,0,0,3.73604767955061,0,0,0,3.27144499520022,3.51349206135686,0,0,2.303149956926,2.40101270163598,0,0,0
"backgnd5943",2.97335969675413,4.33117493934529,0,0,0,0,0,0,2.29542678133077,0,0,0,0,0,0,0,0,2.59561396865318,0,3.95700261206409,0,3.23884467307883,0,0,0,0,0,0,0,4.86829299847784,3.38015024830998,0,0,0,0,3.88389021098044,0,0,0,2.53048197625586
"backgnd5944",0,2.04193161617376,4.79326959248954,3.34424532358554,0,0,0,0,0,0,0,0,1.69580311741589,2.46428212365952,0,2.36240903378751,2.67659230093201,3.6724944397095,0,3.89299439228331,0,0,0,0,0,3.91462827154822,2.80142461718975,0,4.02524521053401,0,0,4.50792768530148,2.17555068198677,0,0,0,0,4.45524051730151,0,0
"backgnd5945",0,3.47221998422933,2.83248930971314,0,0,0,3.97079450319689,4.55262270147427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04704544255214,0,0,0,2.90782889324438,3.02911034760222,0,0
"backgnd5946",0,0,0,0,4.47082069467348,0,3.54633091929312,0,0,3.60859447542194,5.0448850990534,0,0,3.18054259681864,4.30026412093358,1.90529836583515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34587805327977,0,0,0,0,0,4.24902474233729,0
"backgnd5947",2.90578901443541,0,0,3.18316879678548,0,0,0,0,3.2773987796728,0,0,0,0,0,0,0,0,0,0,4.40924966151162,0,0,0,3.32319736005546,0,2.47108912583834,0,0,2.86864704579179,3.10454676380551,0,0,0,0,0,3.25026203637766,4.22076800742502,0,0,0
"backgnd5948",3.06155900768269,1.88591188405339,0,0,0,0,3.05854471363642,0,0,0,0,3.56570276457669,0,0,0,0,3.37058901538436,0,0,0,2.62228502194139,0,3.06481395475047,0,4.21415070464999,0,0,0,0,0,0,0,0,4.60771293172602,0,1.76771930042369,0,4.56287827705989,0,3.14566732166239
"backgnd5949",0,0,0,3.81067594571626,3.18666345995086,0,0,0,0,0,0,3.56190922872236,0,5.72608289131992,0,0,2.55519052761771,3.64002064289178,4.41467081727707,0,0,0,0,0,3.85460734699566,0,5.16360503496323,0,0,0,4.41051226192816,2.70809323736845,2.22963441379581,0,2.34132625977315,0,0,0,0,0
"backgnd5950",0,4.38606627131193,0,3.31485103119542,0,0,0,0,0,0,0,0,0,0,0,4.12893927475486,0,0,2.73883393698521,3.02031919037843,3.59275994335953,0,0,0,2.29567355099106,0,2.51185263837877,4.15985930128352,0,0,0,0,3.98602015183986,3.98102452419811,0,0,0,3.78375809226412,0,0
"backgnd5951",3.55507415052068,0,4.3309967442723,2.16429543215508,0,0,2.72892102769395,3.42710804302496,0,4.99349566622928,4.59389022869159,0,0,4.60590057850287,3.79281561221894,0,0,0,0,0,0,0,0,4.10619555401068,0,0,0,0,0,0,0,0,3.68277804048047,0,0,0,0,0,0,0
"backgnd5952",0,0,0,0,4.3668787250818,2.7973755435476,4.07754608368747,3.29557476108281,0,0,0,0,0,0,0,2.84216964603894,0,0,3.67490702844379,0,0,0,0,0,2.90212073289901,0,2.65142343732537,0,0,3.19030929816594,0,2.66769748599867,0,4.06021637400523,0,0,0,0,2.54178125949009,0
"backgnd5953",0,0,0,2.09472143934205,5.09895819474849,0,0,2.351137481599,5.80216963217432,0,2.74251827109138,0,0,0,0,0,6.34402726387547,0,0,0,0,0,0,0,0,4.05808640970255,0,0,0,0,0,3.52795875418431,4.38395575351196,0,0,5.509921600694,0,0,0,0
"backgnd5954",0,0,0,0,0,0,0,0,2.72104128707247,0,0,4.37949200930434,0,0,2.60846827924533,3.85195121921553,0,0,3.0290358570887,2.97364071575609,0,0,2.58035516298957,0,0,2.9301924804133,0,3.60602819615431,4.93118042038034,0,4.77823757365232,0,5.41092522132986,0,0,3.58949508879299,0,0,0,0
"backgnd5955",0,0,0,3.33163713868329,0,0,0,0,4.77084741240143,0,0,0,3.68898119414873,3.11292722516556,0,0,0,0,0,0,2.29020664646126,0,0,0,0,0,0,0,3.6595497764901,0,3.64143818571196,0,0,3.89940904355334,0,0,0,3.50842510029618,0,0
"backgnd5956",0,0,4.34440912248126,3.22194402890537,0,0,3.87523901596026,1.86278772977664,0,3.81659705184292,0,3.42955949218759,2.46154584052443,0,3.9591992314834,0,0,4.22901109643935,0,0,2.4253499625183,0,0,0,6.11083339084634,0,0,0,0,0,0,0,0,0,0,4.69518833655225,0,3.72057634985453,0,0
"backgnd5957",0,0,0,0,0,0,4.28540989130156,3.85521497005851,0,0,0,3.59266291997377,0,0,0,0,0,0,0,3.90933271608435,0,3.30141938502971,0,0,0,0,0,3.93480874610474,0,0,0,4.14610688936427,0,0,3.265885771952,4.57901818947818,0,0,4.51679071539348,0
"backgnd5958",0,2.33629477526352,0,1.93289621248556,0,0,1.91245763456445,0,0,0,0,0,0,3.97901533083636,0,0,3.54606105083318,0,0,0,2.83660253763646,0,0,0,3.61928942546389,0,2.69438456106816,4.22760225495168,0,0,0,0,0,4.35666272941093,4.9040310747587,4.09493262077573,0,0,3.27603071088626,0
"backgnd5959",3.47374663115302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16643856815197,0,3.50372138059108,0,0,3.59594525379839,0,0,0,0,0,0,0,0,3.93597347631174,0,0,0,2.81654558691958,0,0,5.32909664953032,0,0,0
"backgnd5960",0,0,3.78364768139548,3.84375641113408,1.95712354025967,0,0,0,0,3.3957127632867,3.19192876697047,0,0,0,4.45543149915396,3.58537880171214,0,0,0,0,2.9189677917698,0,0,0,2.77722219290038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd5961",2.71915758706826,2.45130910885973,2.50536902567159,0,0,0,0,2.73447855169892,0,4.83279918538266,0,0,3.04943185569149,0,0,4.17446868460314,0,0,3.95727363649969,0,0,0,0,0,0,3.02529543486523,3.77326998580507,0,0,0,0,0,0,0,0,0,0,0,0,4.40277575982185
"backgnd5962",0,0,0,0,0,0,0,0,0,0,2.39765405571841,0,0,0,5.27278389583214,0,0,0,0,2.70207568487655,0,0,0,3.10024149348053,4.2677480679935,0,0,0,0,0,0,0,4.43858337913135,0,3.69131936845101,0,0,0,0,0
"backgnd5963",4.02614291095377,0,3.11687301343395,0,0,2.97843108225661,0,0,0,0,3.18440629574004,0,0,0,3.96674918308332,4.13321459674903,0,0,0,0,0,0,0,2.48765444797864,0,0,0,3.11750303126035,4.48662678105218,0,0,0,0,0,0,0,0,0,0,0
"backgnd5964",0,0,0,0,2.02696399611394,2.91592615411301,0,0,0,2.57374786079568,0,0,3.48092845573868,2.88780330395456,0,0,0,3.24993871106538,0,3.10327647960989,0,0,0,0,0,3.22964257690064,0,4.74636152638359,0,0,0,0,4.03299227707061,0,0,0,0,3.43086827707817,0,0
"backgnd5965",4.25908819414156,0,0,0,4.03194123054537,0,0,3.1441195847938,0,0,0,2.48720929879912,0,0,4.72117955496348,0,0,0,0,3.03706180761299,0,4.16293609436456,4.06157365426109,0,0,4.2754359776786,0,0,0,0,0,0,3.53911891963422,0,0,0,0,0,0,0
"backgnd5966",0,0,0,0,2.49333062160586,0,0,0,2.04711617037838,0,0,2.60480181822816,0,0,2.75117792651561,0,0,0,1.73817160224262,0,0,0,0,0,2.92538871018294,4.06878721270074,0,0,0,3.92657445004662,2.96473987128043,0,0,0,2.41380406397009,3.56282602532963,0,3.70541960170966,3.07427285053553,0
"backgnd5967",0,0,0,0,0,4.05648847519779,0,2.73828530895666,0,0,3.14433593621535,0,4.4858406545732,0,3.91291248744113,5.04155943425946,0,0,0,0,0,0,0,0,0,0,0,5.09699811799415,0,0,0,0,0,0,0,0,5.56550607164212,0,3.93502652808677,0
"backgnd5968",3.79207161614574,0,4.18620956180327,0,0,3.00105610170999,4.14533470489713,0,0,0,0,3.9846229130073,0,0,0,0,0,0,0,0,0,0,3.57310157095211,2.365764769447,0,0,0,3.88713979655941,0,0,0,0,0,0,2.69799163240414,0,0,0,0,0
"backgnd5969",0,4.04714588467963,0,2.7108845550943,0,0,0,0,0,2.10370569552409,4.14045449666339,0,4.89379093221263,0,0,0,0,0,0,0,0,0,3.72567588513266,0,3.3505567463528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd5970",0,0,0,0,2.61544402967295,0,0,0,0,3.53757047706267,5.38561006765441,0,0,0,0,0,2.67047041149683,4.56071626500872,0,3.86957483778181,0,0,0,0,5.22363983569429,0,2.98558114290651,0,0,0,0,3.30089435516789,0,0,3.26014538361085,0,0,3.203935735723,0,0
"backgnd5971",0,0,0,0,0,0,0,0,0,0,2.11077382328366,0,0,0,4.2748780572865,0,0,0,2.74827028512949,2.70999747196263,0,0,0,0,0,0,0,0,3.75367090081809,0,0,4.49259257592943,0,4.88393006882075,0,2.19493776460346,2.89256075851365,0,0,0
"backgnd5972",0,0,0,4.49581909981029,0,0,0,2.16429810422492,0,0,1.94667489139357,0,0,0,0,0,0,3.34627836299664,0,0,0,0,0,0,2.60885100141378,0,0,0,4.1492274961345,3.84163117646827,2.48676057773151,2.13394367976845,0,3.48650950674462,0,0,0,4.66304819287862,0,0
"backgnd5973",0,4.29078680436305,2.48517505919569,0,0,0,0,0,0,0,0,0,0,4.4706576459898,0,0,0,0,0,0,0,0,0,0,2.6482945398616,0,0,3.50925795537807,0,1.67029476419148,0,4.61428996253006,2.04384722642299,0,0,1.92408342135232,0,0,3.76245545337795,0
"backgnd5974",3.98086849622586,2.90556610372826,0,0,0,0,0,0,3.88079190291471,0,4.15275965503535,3.19220876538214,0,0,0,0,0,0,3.29232355128069,3.99046450210777,2.08388242079051,0,0,0,0,4.28789722524048,0,0,3.0651029773461,0,2.70291996238076,0,0,3.73590319971781,0,0,0,0,2.68833115789978,0
"backgnd5975",0,4.25996626799168,0,0,0,0,0,0,0,0,0,0,3.3872915596447,0,4.16426626615716,0,0,0,3.4273061847905,3.9591998337177,0,0,0,2.8237969010558,0,0,0,0,0,3.71698575320192,0,2.77827670249338,0,0,0,0,0,0,0,0
"backgnd5976",0,1.77598969490045,0,3.34587549579183,0,0,0,0,0,3.32240495681833,3.13377934124942,0,0,4.14553485334069,0,2.99510773107998,2.40862882330776,0,0,3.79189413025885,2.67981667574044,2.79898271330857,0,0,0,3.68465288447145,0,0,4.82271975014439,1.9244769301019,0,0,0,0,5.47584247828586,0,0,0,0,3.45970260975927
